date,close,chg,rate,start,high,low,volume,amount,capitalisation
"1989/04/14","944.59",,,,,,"16189.0","382612.0",
"1989/04/13","951.48",,,,,,"15845.0","369094.0",
"1989/04/12","927.96",,,,,,"13954.0","324420.0",
"1989/04/11","955.49",,,,,,"15417.0","358006.0",
"1989/04/10","963.36",,,,,,"14410.0","343878.0",
"1989/04/08","982.62",,,,,,"13279.0","316531.0",
"1989/04/07","978.13",,,,,,"17229.0","412033.0",
"1989/04/06","982.65",,,,,,"17240.0","415425.0",
"1989/04/04","1000.98",,,,,,"17345.0","421044.0",
"1989/04/03","1006.15",,,,,,"24498.0","596526.0",
"1989/04/01","1007.77",,,,,,"13914.0","336633.0",
"1989/03/31","1003.31",,,,,,"30480.0","746948.0",
"1989/03/30","987.44",,,,,,"22557.0","531947.0",
"1989/03/29","985.21",,,,,,"25331.0","616850.0",
"1989/03/28","978.53",,,,,,"17793.0","424669.0",
"1989/03/27","973.09",,,,,,"15115.0","368837.0",
"1989/03/25","979.16",,,,,,"16088.0","387274.0",
"1989/03/24","971.45",,,,,,"14924.0","363260.0",
"1989/03/23","983.55",,,,,,"16939.0","407478.0",
"1989/03/22","981.56",,,,,,"21652.0","523417.0",
"1989/03/21","992.59",,,,,,"18718.0","443504.0",
"1989/03/20","991.64",,,,,,"25687.0","624932.0",
"1989/03/18","981.41",,,,,,"13204.0","309737.0",
"1989/03/17","985.68",,,,,,"29495.0","707137.0",
"1989/03/16","986.09",,,,,,"27468.0","625086.0",
"1989/03/15","986.00",,,,,,"27236.0","648270.0",
"1989/03/14","970.74",,,,,,"24357.0","558316.0",
"1989/03/13","971.94",,,,,,"26566.0","637282.0",
"1989/03/11","963.16",,,,,,"15672.0","380697.0",
"1989/03/09","950.87",,,,,,"21557.0","521599.0",
"1989/03/08","939.49",,,,,,"19248.0","465467.0",
"1989/03/07","923.20",,,,,,"14346.0","337838.0",
"1989/03/06","921.53",,,,,,"9543.0","223986.0",
"1989/03/04","913.62",,,,,,"6979.0","159741.0",
"1989/03/03","909.72",,,,,,"10509.0","239426.0",
"1989/03/02","916.34",,,,,,"10491.0","262920.0",
"1989/02/28","917.90",,,,,,"9619.0","239923.0",
"1989/02/27","922.44",,,,,,"11389.0","274486.0",
"1989/02/25","918.60",,,,,,"8327.0","198563.0",
"1989/02/24","917.08",,,,,,"11516.0","280551.0",
"1989/02/23","924.45",,,,,,"12948.0","314145.0",
"1989/02/22","924.32",,,,,,"17620.0","428046.0",
"1989/02/21","917.70",,,,,,"13718.0","337077.0",
"1989/02/20","914.88",,,,,,"15026.0","367840.0",
"1989/02/18","908.88",,,,,,"9563.0","226628.0",
"1989/02/17","900.44",,,,,,"13261.0","309681.0",
"1989/02/16","895.68",,,,,,"11765.0","283399.0",
"1989/02/15","894.15",,,,,,"14035.0","330545.0",
"1989/02/14","900.05",,,,,,"14781.0","348503.0",
"1989/02/13","897.67",,,,,,"16953.0","396961.0",
"1989/02/11","887.52",,,,,,"8275.0","182890.0",
"1989/02/10","883.27",,,,,,"11241.0","244601.0",
"1989/02/09","892.86",,,,,,"16716.0","361703.0",
"1989/02/08","891.97",,,,,,"14251.0","312968.0",
"1989/02/04","887.75",,,,,,"12450.0","272090.0",
"1989/02/03","885.85",,,,,,"14878.0","342497.0",
"1989/02/02","878.42",,,,,,"9526.0","218413.0",
"1989/02/01","886.68",,,,,,"14527.0","332817.0",
"1989/01/31","884.29",,,,,,"16635.0","379268.0",
"1989/01/30","881.33",,,,,,"12163.0","276009.0",
"1989/01/28","869.74",,,,,,"6113.0","142683.0",
"1989/01/27","873.92",,,,,,"9906.0","233314.0",
"1989/01/26","861.46",,,,,,"7834.0","186388.0",
"1989/01/25","858.40",,,,,,"8721.0","203160.0",
"1989/01/24","855.96",,,,,,"9152.0","216220.0",
"1989/01/23","862.84",,,,,,"6735.0","162020.0",
"1989/01/21","864.86",,,,,,"5806.0","142880.0",
"1989/01/20","868.51",,,,,,"9476.0","229405.0",
"1989/01/19","863.07",,,,,,"10359.0","247516.0",
"1989/01/18","867.16",,,,,,"9284.0","226178.0",
"1989/01/17","881.83",,,,,,"10427.0","258907.0",
"1989/01/16","886.62",,,,,,"11121.0","311937.0",
"1989/01/14","905.62",,,,,,"8559.0","211248.0",
"1989/01/13","886.75",,,,,,"10776.0","256475.0",
"1989/01/12","889.26",,,,,,"14126.0","346711.0",
"1989/01/11","884.63",,,,,,"11038.0","264116.0",
"1989/01/10","896.73",,,,,,"18746.0","456183.0",
"1989/01/09","901.64",,,,,,"15221.0","357630.0",
"1989/01/07","919.51",,,,,,"13078.0","315190.0",
"1989/01/06","920.28",,,,,,"16049.0","412136.0",
"1989/01/05","917.49",,,,,,"19653.0","517483.0",
"1989/01/04","919.61",,,,,,"3676.0","84473.0",
"1988/12/26","907.20",,,,,,"19054.0","465366.0",
"1988/12/24","885.32",,,,,,"9102.0","224037.0",
"1988/12/23","876.77",,,,,,"14043.0","349742.0",
"1988/12/22","891.03",,,,,,"15075.0","370403.0",
"1988/12/21","899.63",,,,,,"16667.0","403763.0",
"1988/12/20","898.76",,,,,,"16533.0","391633.0",
"1988/12/19","916.94",,,,,,"18983.0","475286.0",
"1988/12/17","907.63",,,,,,"13342.0","333703.0",
"1988/12/16","901.96",,,,,,"16164.0","425602.0",
"1988/12/15","908.47",,,,,,"20992.0","530441.0",
"1988/12/14","922.56",,,,,,"19813.0","517117.0",
"1988/12/13","919.99",,,,,,"27308.0","686213.0",
"1988/12/12","911.35",,,,,,"26235.0","612140.0",
"1988/12/10","889.72",,,,,,"11636.0","277095.0",
"1988/12/09","879.13",,,,,,"24681.0","578585.0",
"1988/12/08","871.14",,,,,,"22204.0","530972.0",
"1988/12/07","869.25",,,,,,"25280.0","580146.0",
"1988/12/06","857.51",,,,,,"19891.0","470441.0",
"1988/12/05","848.46",,,,,,"20636.0","484594.0",
"1988/12/03","833.89",,,,,,"10509.0","254020.0",
"1988/12/02","833.69",,,,,,"22062.0","516485.0",
"1988/12/01","825.00",,,,,,"14309.0","318253.0",
"1988/11/30","831.12",,,,,,"21073.0","484108.0",
"1988/11/29","836.07",,,,,,"22839.0","502083.0",
"1988/11/28","826.03",,,,,,"19458.0","449948.0",
"1988/11/26","810.78",,,,,,"11186.0","266787.0",
"1988/11/25","813.09",,,,,,"23519.0","531195.0",
"1988/11/24","805.86",,,,,,"18911.0","425200.0",
"1988/11/23","799.14",,,,,,"21457.0","509014.0",
"1988/11/22","787.16",,,,,,"15416.0","354168.0",
"1988/11/21","785.41",,,,,,"15663.0","360822.0",
"1988/11/19","779.08",,,,,,"8630.0","198496.0",
"1988/11/18","769.59",,,,,,"12500.0","288022.0",
"1988/11/17","763.88",,,,,,"15092.0","351689.0",
"1988/11/16","759.37",,,,,,"12991.0","297842.0",
"1988/11/15","769.27",,,,,,"12702.0","263998.0",
"1988/11/14","753.57",,,,,,"10285.0","219273.0",
"1988/11/12","763.55",,,,,,"7785.0","164668.0",
"1988/11/11","770.00",,,,,,"18937.0","420646.0",
"1988/11/10","772.02",,,,,,"14997.0","308554.0",
"1988/11/09","762.12",,,,,,"10651.0","222724.0",
"1988/11/08","766.19",,,,,,"15903.0","330456.0",
"1988/11/07","762.19",,,,,,"12569.0","258351.0",
"1988/11/05","757.19",,,,,,"7451.0","155497.0",
"1988/11/04","758.39",,,,,,"18093.0","365919.0",
"1988/11/03","749.15",,,,,,"14735.0","291857.0",
"1988/11/02","744.97",,,,,,"11986.0","231265.0",
"1988/11/01","736.81",,,,,,"8576.0","159795.0",
"1988/10/31","729.79",,,,,,"8037.0","151489.0",
"1988/10/29","741.60",,,,,,"6333.0","121784.0",
"1988/10/28","741.61",,,,,,"12603.0","248652.0",
"1988/10/27","740.95",,,,,,"12126.0","239607.0",
"1988/10/26","756.03",,,,,,"16302.0","323289.0",
"1988/10/25","758.63",,,,,,"17966.0","364752.0",
"1988/10/24","764.85",,,,,,"20281.0","402157.0",
"1988/10/22","750.39",,,,,,"9815.0","188434.0",
"1988/10/21","738.12",,,,,,"16158.0","306244.0",
"1988/10/20","738.57",,,,,,"19611.0","369298.0",
"1988/10/19","728.10",,,,,,"16628.0","308571.0",
"1988/10/18","717.17",,,,,,"12250.0","230908.0",
"1988/10/17","708.91",,,,,,"11458.0","214979.0",
"1988/10/15","706.04",,,,,,"8117.0","151638.0",
"1988/10/14","699.20",,,,,,"9477.0","174364.0",
"1988/10/13","685.71",,,,,,"8639.0","156424.0",
"1988/10/12","679.64",,,,,,"6691.0","121273.0",
"1988/10/11","680.32",,,,,,"7185.0","130628.0",
"1988/10/10","676.12",,,,,,"5562.0","100219.0",
"1988/10/08","674.59",,,,,,"3872.0","69781.0",
"1988/10/07","674.45",,,,,,"5563.0","101413.0",
"1988/10/06","677.29",,,,,,"5808.0","105571.0",
"1988/10/05","673.78",,,,,,"4261.0","75087.0",
"1988/10/04","679.54",,,,,,"5663.0","104934.0",
"1988/09/30","677.54",,,,,,"5997.0","111529.0",
"1988/09/29","670.28",,,,,,"6459.0","116716.0",
"1988/09/28","670.64",,,,,,"7187.0","134865.0",
"1988/09/27","671.29",,,,,,"4225.0","77217.0",
"1988/09/24","680.10",,,,,,"3693.0","67936.0",
"1988/09/23","674.69",,,,,,"4878.0","88408.0",
"1988/09/22","683.73",,,,,,"7066.0","129063.0",
"1988/09/21","662.84",,,,,,"5320.0","87814.0",
"1988/09/20","662.55",,,,,,"6300.0","105460.0",
"1988/09/19","666.41",,,,,,"4356.0","75442.0",
"1988/09/16","671.77",,,,,,"8192.0","148340.0",
"1988/09/15","680.75",,,,,,"6948.0","120909.0",
"1988/09/14","683.39",,,,,,"7532.0","134639.0",
"1988/09/13","680.64",,,,,,"7816.0","143046.0",
"1988/09/12","687.82",,,,,,"8214.0","148955.0",
"1988/09/10","689.07",,,,,,"7350.0","135008.0",
"1988/09/09","682.84",,,,,,"6915.0","119119.0",
"1988/09/08","665.37",,,,,,"5261.0","89672.0",
"1988/09/07","667.74",,,,,,"5537.0","94460.0",
"1988/09/06","671.23",,,,,,"5233.0","87672.0",
"1988/09/05","671.55",,,,,,"5457.0","94086.0",
"1988/09/03","678.63",,,,,,"4263.0","75110.0",
"1988/09/02","674.68",,,,,,"5741.0","101862.0",
"1988/09/01","675.67",,,,,,"5972.0","104831.0",
"1988/08/31","664.43",,,,,,"5096.0","88605.0",
"1988/08/30","675.37",,,,,,"6686.0","121591.0",
"1988/08/29","662.69",,,,,,"6291.0","114164.0",
"1988/08/27","670.60",,,,,,"5853.0","102331.0",
"1988/08/26","675.80",,,,,,"7339.0","130485.0",
"1988/08/25","682.15",,,,,,"7298.0","139890.0",
"1988/08/24","686.46",,,,,,"7281.0","136731.0",
"1988/08/23","690.27",,,,,,"8518.0","156125.0",
"1988/08/22","693.60",,,,,,"7244.0","132213.0",
"1988/08/20","703.70",,,,,,"8023.0","152052.0",
"1988/08/19","706.30",,,,,,"10386.0","195232.0",
"1988/08/18","710.63",,,,,,"13821.0","260167.0",
"1988/08/17","706.44",,,,,,"11926.0","215368.0",
"1988/08/16","710.91",,,,,,"15334.0","285647.0",
"1988/08/13","704.90",,,,,,"5535.0","105981.0",
"1988/08/12","708.93",,,,,,"16576.0","308240.0",
"1988/08/11","706.46",,,,,,"11955.0","215697.0",
"1988/08/10","685.97",,,,,,"9864.0","187226.0",
"1988/08/09","687.56",,,,,,"10000.0","191323.0",
"1988/08/08","690.55",,,,,,"10978.0","208698.0",
"1988/08/06","693.35",,,,,,"7209.0","134882.0",
"1988/08/05","687.23",,,,,,"8905.0","159443.0",
"1988/08/04","693.98",,,,,,"6739.0","119493.0",
"1988/08/03","704.84",,,,,,"9648.0","179499.0",
"1988/08/02","710.22",,,,,,"9196.0","173595.0",
"1988/08/01","714.83",,,,,,"9447.0","189583.0",
"1988/07/30","721.08",,,,,,"9706.0","189474.0",
"1988/07/29","717.08",,,,,,"11400.0","206622.0",
"1988/07/28","697.51",,,,,,"15715.0","311032.0",
"1988/07/27","703.15",,,,,,"15134.0","299488.0",
"1988/07/26","716.81",,,,,,"13464.0","251548.0",
"1988/07/25","719.05",,,,,,"12771.0","225591.0",
"1988/07/23","702.17",,,,,,"6457.0","113581.0",
"1988/07/22","688.63",,,,,,"15015.0","240763.0",
"1988/07/21","665.79",,,,,,"10086.0","174696.0",
"1988/07/20","672.10",,,,,,"9110.0","156947.0",
"1988/07/19","683.68",,,,,,"7378.0","123425.0",
"1988/07/18","666.87",,,,,,"5056.0","81208.0",
"1988/07/16","678.95",,,,,,"3053.0","53856.0",
"1988/07/15","685.53",,,,,,"4719.0","84393.0",
"1988/07/14","690.86",,,,,,"5286.0","91116.0",
"1988/07/13","687.36",,,,,,"4724.0","83028.0",
"1988/07/12","692.79",,,,,,"5188.0","89158.0",
"1988/07/11","696.11",,,,,,"4677.0","82488.0",
"1988/07/09","702.52",,,,,,"4579.0","85907.0",
"1988/07/08","702.17",,,,,,"7029.0","128940.0",
"1988/07/07","701.41",,,,,,"6715.0","121793.0",
"1988/07/06","707.02",,,,,,"9353.0","165984.0",
"1988/07/05","703.15",,,,,,"7229.0","128647.0",
"1988/07/04","701.40",,,,,,"5883.0","96041.0",
"1988/07/02","708.34",,,,,,"6242.0","104104.0",
"1988/07/01","706.30",,,,,,"7591.0","125866.0",
"1988/06/30","702.83",,,,,,"8362.0","147581.0",
"1988/06/29","700.05",,,,,,"7061.0","120212.0",
"1988/06/28","685.50",,,,,,"7504.0","128161.0",
"1988/06/27","685.89",,,,,,"6456.0","115109.0",
"1988/06/25","683.70",,,,,,"4629.0","81657.0",
"1988/06/24","690.15",,,,,,"8977.0","155073.0",
"1988/06/23","689.96",,,,,,"8377.0","137316.0",
"1988/06/22","694.33",,,,,,"6556.0","115649.0",
"1988/06/21","701.33",,,,,,"8768.0","145000.0",
"1988/06/20","703.71",,,,,,"7948.0","139780.0",
"1988/06/18","712.33",,,,,,"8361.0","148811.0",
"1988/06/17","708.38",,,,,,"9742.0","191064.0",
"1988/06/16","702.74",,,,,,"9587.0","168781.0",
"1988/06/15","707.99",,,,,,"9060.0","171520.0",
"1988/06/14","714.36",,,,,,"7594.0","140287.0",
"1988/06/13","726.47",,,,,,"9671.0","186969.0",
"1988/06/11","726.27",,,,,,"7527.0","140828.0",
"1988/06/10","731.33",,,,,,"13645.0","270638.0",
"1988/06/09","737.83",,,,,,"13772.0","270738.0",
"1988/06/08","731.99",,,,,,"14845.0","277166.0",
"1988/06/07","733.12",,,,,,"13703.0","264425.0",
"1988/06/04","728.28",,,,,,"7967.0","153114.0",
"1988/06/03","729.67",,,,,,"15600.0","307137.0",
"1988/06/02","722.70",,,,,,"12908.0","244375.0",
"1988/06/01","723.50",,,,,,"15389.0","281494.0",
"1988/05/31","717.35",,,,,,"13961.0","250178.0",
"1988/05/30","716.89",,,,,,"14172.0","251781.0",
"1988/05/28","716.79",,,,,,"10988.0","199186.0",
"1988/05/27","713.12",,,,,,"12905.0","232097.0",
"1988/05/26","716.85",,,,,,"15580.0","298297.0",
"1988/05/25","703.54",,,,,,"14190.0","262814.0",
"1988/05/24","705.51",,,,,,"15174.0","277187.0",
"1988/05/21","698.29",,,,,,"11586.0","212467.0",
"1988/05/20","691.58",,,,,,"17909.0","315543.0",
"1988/05/19","678.24",,,,,,"14230.0","239163.0",
"1988/05/18","678.77",,,,,,"15525.0","268127.0",
"1988/05/17","670.31",,,,,,"14795.0","244894.0",
"1988/05/16","658.65",,,,,,"9936.0","155261.0",
"1988/05/14","657.57",,,,,,"8415.0","128570.0",
"1988/05/13","655.51",,,,,,"11729.0","190352.0",
"1988/05/12","650.66",,,,,,"10245.0","169299.0",
"1988/05/11","636.68",,,,,,"6800.0","111382.0",
"1988/05/10","634.05",,,,,,"5569.0","89803.0",
"1988/05/09","635.47",,,,,,"5223.0","87514.0",
"1988/05/07","639.77",,,,,,"3764.0","63149.0",
"1988/05/06","639.77",,,,,,"7079.0","121625.0",
"1988/05/04","645.69",,,,,,"8206.0","139859.0",
"1988/05/03","648.52",,,,,,"9740.0","162315.0",
"1988/05/02","650.03",,,,,,"8749.0","142293.0",
"1988/04/30","647.18",,,,,,"6217.0","109286.0",
"1988/04/29","649.88",,,,,,"10827.0","190488.0",
"1988/04/28","633.24",,,,,,"5482.0","88339.0",
"1988/04/27","618.73",,,,,,"4093.0","66326.0",
"1988/04/25","644.70",,,,,,"7529.0","122212.0",
"1988/04/23","641.83",,,,,,"4541.0","78352.0",
"1988/04/22","630.67",,,,,,"6894.0","115512.0",
"1988/04/21","627.92",,,,,,"4764.0","81628.0",
"1988/04/20","637.40",,,,,,"6728.0","115134.0",
"1988/04/19","632.54",,,,,,"5372.0","86444.0",
"1988/04/18","635.28",,,,,,"4569.0","75914.0",
"1988/04/16","645.38",,,,,,"3221.0","54702.0",
"1988/04/15","645.53",,,,,,"3660.0","62094.0",
"1988/04/14","646.14",,,,,,"4958.0","85355.0",
"1988/04/13","649.72",,,,,,"6431.0","109958.0",
"1988/04/12","640.39",,,,,,"5999.0","99326.0",
"1988/04/11","641.05",,,,,,"4877.0","81159.0",
"1988/04/09","648.71",,,,,,"4345.0","72084.0",
"1988/04/08","648.19",,,,,,"8775.0","157009.0",
"1988/04/07","653.66",,,,,,"10141.0","181094.0",
"1988/04/06","656.26",,,,,,"10243.0","180997.0",
"1988/04/04","658.66",,,,,,"8965.0","160117.0",
"1988/04/02","655.54",,,,,,"5369.0","95158.0",
"1988/04/01","654.32",,,,,,"10339.0","178873.0",
"1988/03/31","656.47",,,,,,"10243.0","176184.0",
"1988/03/30","644.75",,,,,,"7369.0","133549.0",
"1988/03/29","638.59",,,,,,"7739.0","147568.0",
"1988/03/28","631.03",,,,,,"5837.0","115589.0",
"1988/03/26","634.20",,,,,,"5907.0","109558.0",
"1988/03/25","632.36",,,,,,"7507.0","145691.0",
"1988/03/24","625.42",,,,,,"5659.0","103394.0",
"1988/03/23","623.78",,,,,,"6113.0","108303.0",
"1988/03/22","622.79",,,,,,"6369.0","109508.0",
"1988/03/21","638.81",,,,,,"7106.0","126169.0",
"1988/03/19","636.79",,,,,,"5348.0","93156.0",
"1988/03/18","636.72",,,,,,"8949.0","161692.0",
"1988/03/17","632.16",,,,,,"7589.0","130882.0",
"1988/03/16","627.49",,,,,,"8143.0","135671.0",
"1988/03/15","625.17",,,,,,"6759.0","103916.0",
"1988/03/14","612.21",,,,,,"6162.0","98773.0",
"1988/03/12","610.33",,,,,,"4262.0","69260.0",
"1988/03/11","608.78",,,,,,"6809.0","107379.0",
"1988/03/09","611.88",,,,,,"7193.0","115009.0",
"1988/03/08","603.41",,,,,,"4958.0","79155.0",
"1988/03/07","614.70",,,,,,"4977.0","79864.0",
"1988/03/05","618.42",,,,,,"3902.0","62167.0",
"1988/03/04","615.95",,,,,,"6517.0","101352.0",
"1988/03/03","613.01",,,,,,"7787.0","121557.0",
"1988/03/02","608.24",,,,,,"7438.0","117905.0",
"1988/02/29","612.35",,,,,,"5162.0","91605.0",
"1988/02/27","633.23",,,,,,"4221.0","71737.0",
"1988/02/26","635.10",,,,,,"6533.0","110571.0",
"1988/02/24","656.79",,,,,,"9560.0","178869.0",
"1988/02/23","650.85",,,,,,"8556.0","159960.0",
"1988/02/22","658.32",,,,,,"8078.0","153227.0",
"1988/02/20","663.03",,,,,,"5707.0","104382.0",
"1988/02/19","668.56",,,,,,"10935.0","210424.0",
"1988/02/17","658.75",,,,,,"10522.0","196462.0",
"1988/02/16","648.95",,,,,,"10394.0","203363.0",
"1988/02/15","647.56",,,,,,"8976.0","171263.0",
"1988/02/13","641.16",,,,,,"5464.0","104676.0",
"1988/02/12","639.88",,,,,,"10945.0","206799.0",
"1988/02/11","640.88",,,,,,"10311.0","193642.0",
"1988/02/10","646.16",,,,,,"10306.0","192476.0",
"1988/02/09","655.00",,,,,,"14656.0","278290.0",
"1988/02/08","651.42",,,,,,"12297.0","240150.0",
"1988/02/06","633.86",,,,,,"8900.0","165694.0",
"1988/02/05","621.26",,,,,,"15162.0","274695.0",
"1988/02/04","632.37",,,,,,"16043.0","301510.0",
"1988/02/03","630.41",,,,,,"15290.0","272958.0",
"1988/02/02","640.88",,,,,,"19434.0","361474.0",
"1988/02/01","653.51",,,,,,"13405.0","254702.0",
"1988/01/30","633.58",,,,,,"11583.0","199455.0",
"1988/01/29","642.11",,,,,,"16594.0","323600.0",
"1988/01/28","633.38",,,,,,"16469.0","286362.0",
"1988/01/27","615.24",,,,,,"15688.0","269337.0",
"1988/01/26","602.32",,,,,,"14919.0","253753.0",
"1988/01/25","592.60",,,,,,"13156.0","209779.0",
"1988/01/23","589.83",,,,,,"10200.0","169128.0",
"1988/01/22","584.44",,,,,,"11688.0","175496.0",
"1988/01/21","586.96",,,,,,"15371.0","253462.0",
"1988/01/20","583.07",,,,,,"12777.0","209506.0",
"1988/01/19","576.17",,,,,,"12374.0","196986.0",
"1988/01/18","574.49",,,,,,"9977.0","162645.0",
"1988/01/16","589.76",,,,,,"9192.0","160888.0",
"1988/01/15","585.89",,,,,,"17131.0","284905.0",
"1988/01/14","578.05",,,,,,"15129.0","241952.0",
"1988/01/13","581.27",,,,,,"21435.0","339493.0",
"1988/01/12","571.29",,,,,,"18086.0","276037.0",
"1988/01/11","552.76",,,,,,"14306.0","201252.0",
"1988/01/09","548.18",,,,,,"12361.0","162039.0",
"1988/01/08","547.69",,,,,,"15737.0","226093.0",
"1988/01/07","540.28",,,,,,"16379.0","227605.0",
"1988/01/06","538.28",,,,,,"12159.0","170578.0",
"1988/01/05","527.89",,,,,,"11570.0","138606.0",
"1988/01/04","532.04",,,,,,"5773.0","73807.0",
"1987/12/26","525.11",,,,,,"12374.0","165775.0",
"1987/12/24","517.99",,,,,,"15080.0","213970.0",
"1987/12/23","509.04",,,,,,"12220.0","162500.0",
"1987/12/22","502.74",,,,,,"7391.0","108433.0",
"1987/12/21","490.29",,,,,,"7031.0","115186.0",
"1987/12/19","501.75",,,,,,"7371.0","84151.0",
"1987/12/18","501.77",,,,,,"4940.0","66087.0",
"1987/12/17","491.47",,,,,,"1413.0","20695.0",
"1987/12/15","472.17",,,,,,"12225.0","161444.0",
"1987/12/14","465.36",,,,,,"8877.0","128961.0",
"1987/12/12","474.60",,,,,,"6504.0","95883.0",
"1987/12/11","474.93",,,,,,"9908.0","142315.0",
"1987/12/10","471.35",,,,,,"11460.0","170296.0",
"1987/12/09","476.59",,,,,,"7696.0","101887.0",
"1987/12/08","469.66",,,,,,"6234.0","85066.0",
"1987/12/07","478.97",,,,,,"6606.0","95546.0",
"1987/12/05","483.20",,,,,,"4924.0","62697.0",
"1987/12/04","481.81",,,,,,"7542.0","94987.0",
"1987/12/03","489.12",,,,,,"6986.0","92560.0",
"1987/12/02","494.64",,,,,,"9514.0","128970.0",
"1987/12/01","490.45",,,,,,"7342.0","103966.0",
"1987/11/30","475.59",,,,,,"6033.0","81236.0",
"1987/11/28","468.05",,,,,,"3725.0","47573.0",
"1987/11/27","456.68",,,,,,"6720.0","91250.0",
"1987/11/26","455.77",,,,,,"6008.0","84845.0",
"1987/11/25","466.09",,,,,,"5926.0","85461.0",
"1987/11/24","465.73",,,,,,"5570.0","83013.0",
"1987/11/23","474.89",,,,,,"5100.0","73150.0",
"1987/11/21","473.89",,,,,,"4207.0","67462.0",
"1987/11/20","473.09",,,,,,"6488.0","121105.0",
"1987/11/19","482.08",,,,,,"7377.0","96068.0",
"1987/11/18","474.78",,,,,,"3546.0","55110.0",
"1987/11/17","456.55",,,,,,"4673.0","66550.0",
"1987/11/16","456.86",,,,,,"2801.0","44283.0",
"1987/11/14","466.16",,,,,,"2516.0","37344.0",
"1987/11/13","462.09",,,,,,"4059.0","60590.0",
"1987/11/12","472.59",,,,,,"4056.0","60369.0",
"1987/11/11","484.24",,,,,,"3837.0","61698.0",
"1987/11/10","490.03",,,,,,"3730.0","64169.0",
"1987/11/09","498.26",,,,,,"6141.0","88709.0",
"1987/11/07","482.33",,,,,,"2419.0","37099.0",
"1987/11/06","482.77",,,,,,"2931.0","44759.0",
"1987/11/05","496.70",,,,,,"3404.0","53954.0",
"1987/11/04","502.47",,,,,,"3037.0","50040.0",
"1987/11/03","510.28",,,,,,"4219.0","64646.0",
"1987/11/02","510.28",,,,,,"3416.0","55716.0",
"1987/10/31","509.05",,,,,,"2631.0","44242.0",
"1987/10/30","504.96",,,,,,"4532.0","74759.0",
"1987/10/29","502.37",,,,,,"5129.0","84549.0",
"1987/10/28","506.11",,,,,,"4664.0","73937.0",
"1987/10/26","517.15",,,,,,"6423.0","103622.0",
"1987/10/24","516.15",,,,,,"4464.0","70349.0",
"1987/10/23","515.52",,,,,,"5835.0","99487.0",
"1987/10/22","512.54",,,,,,"4722.0","80916.0",
"1987/10/21","506.27",,,,,,"4833.0","80870.0",
"1987/10/20","504.38",,,,,,"6898.0","118889.0",
"1987/10/19","516.61",,,,,,"4184.0","72856.0",
"1987/10/17","513.77",,,,,,"2686.0","43963.0",
"1987/10/16","514.10",,,,,,"4674.0","69104.0",
"1987/10/15","509.59",,,,,,"4396.0","67709.0",
"1987/10/14","513.46",,,,,,"5498.0","91136.0",
"1987/10/13","512.59",,,,,,"4931.0","78106.0",
"1987/10/12","515.25",,,,,,"5598.0","85568.0",
"1987/10/10","509.21",,,,,,"2477.0","38116.0",
"1987/10/06","509.83",,,,,,"6392.0","96604.0",
"1987/10/05","497.53",,,,,,"4707.0","67643.0",
"1987/10/02","491.60",,,,,,"5280.0","73229.0",
"1987/09/30","485.35",,,,,,"4827.0","68826.0",
"1987/09/29","478.75",,,,,,"4673.0","62152.0",
"1987/09/28","477.34",,,,,,"5697.0","80290.0",
"1987/09/26","482.10",,,,,,"2921.0","40675.0",
"1987/09/25","483.31",,,,,,"5175.0","69954.0",
"1987/09/24","469.27",,,,,,"4043.0","56656.0",
"1987/09/23","484.68",,,,,,"4072.0","55040.0",
"1987/09/22","488.52",,,,,,"5484.0","72116.0",
"1987/09/21","484.59",,,,,,"4599.0","61671.0",
"1987/09/19","492.49",,,,,,"3801.0","52494.0",
"1987/09/18","490.34",,,,,,"5748.0","79735.0",
"1987/09/17","498.34",,,,,,"6451.0","92940.0",
"1987/09/16","497.90",,,,,,"6953.0","100546.0",
"1987/09/15","493.18",,,,,,"6689.0","96776.0",
"1987/09/14","492.45",,,,,,"4563.0","63665.0",
"1987/09/12","484.03",,,,,,"2747.0","39152.0",
"1987/09/11","483.75",,,,,,"5732.0","84222.0",
"1987/09/10","484.42",,,,,,"5274.0","72851.0",
"1987/09/09","478.92",,,,,,"4299.0","57504.0",
"1987/09/08","472.51",,,,,,"3934.0","51781.0",
"1987/09/07","473.40",,,,,,"4137.0","54360.0",
"1987/09/05","464.88",,,,,,"2988.0","40016.0",
"1987/09/04","467.73",,,,,,"4786.0","64256.0",
"1987/09/03","467.81",,,,,,"5562.0","75502.0",
"1987/09/02","475.20",,,,,,"4424.0","59903.0",
"1987/09/01","468.38",,,,,,"5659.0","77106.0",
"1987/08/31","474.01",,,,,,"4029.0","55500.0",
"1987/08/29","461.87",,,,,,"4165.0","56600.0",
"1987/08/28","467.31",,,,,,"4715.0","62053.0",
"1987/08/27","480.63",,,,,,"5252.0","80040.0",
"1987/08/26","481.97",,,,,,"5478.0","78965.0",
"1987/08/25","484.37",,,,,,"7252.0","103901.0",
"1987/08/24","491.01",,,,,,"5491.0","78358.0",
"1987/08/22","502.47",,,,,,"10914.0","152833.0",
"1987/08/21","507.07",,,,,,"8677.0","134453.0",
"1987/08/20","502.65",,,,,,"11281.0","158298.0",
"1987/08/19","500.73",,,,,,"9796.0","146611.0",
"1987/08/18","491.81",,,,,,"7316.0","101683.0",
"1987/08/17","488.57",,,,,,"6675.0","92232.0",
